Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Station,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Admin_Email,Admin_Phone,Uptime_Pct,Is_Healthy
Station2_LOG01678,SRV041,CL-10,2025-08-01 06:54:00,83.53,85.81,57.62,7.45,6.1,996.01,3.45,Station2,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.65481359934364,False
Station2_LOG01679,SRV036,CL-9,2025-08-02 00:59:00,37.71,33.55,64.0,14.9,6.59,818.5,1.56,Station2,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.80977001682805,True
Station2_LOG01680,SRV020,CL-9,2025-08-01 02:40:00,67.93,82.87,62.21,21.4,18.91,594.78,4.75,Station2,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.20771270828816,False
Station2_LOG01681,SRV031,CL-7,2025-08-02 04:17:00,63.21,78.36,32.08,16.67,2.18,812.8,5.79,Station2,host-031,10.0.74.72,Linux,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.29268620432696,True
Station2_LOG01682,SRV013,CL-2,2025-08-02 13:40:00,89.19,83.88,63.93,9.9,24.18,221.84,7.83,Station2,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,96.59076065659424,False
Station2_LOG01683,SRV013,CL-2,2025-08-01 04:52:00,18.62,55.04,52.37,11.72,24.92,819.85,9.51,Station2,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.8533326902672,True
Station2_LOG01684,SRV084,CL-9,2025-08-01 06:33:00,32.14,40.13,36.91,6.74,17.03,416.37,8.46,Station2,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.00861521079021,True
Station2_LOG01685,SRV032,CL-4,2025-08-02 04:56:00,77.47,62.44,23.01,17.48,7.59,735.03,1.17,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.84107579462103,True
Station2_LOG01686,SRV097,CL-3,2025-08-02 02:16:00,27.61,63.02,27.07,4.1,1.86,593.15,0.27,Station2,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.95450102793974,True
Station2_LOG01687,SRV086,CL-4,2025-08-01 21:26:00,15.51,67.52,41.96,1.81,13.83,564.25,1.45,Station2,host-086,10.0.41.192,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.74368039596959,True
Station2_LOG01688,SRV071,CL-2,2025-08-01 09:42:00,44.23,60.27,27.28,25.93,21.58,210.12,3.13,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.53223915592028,True
Station2_LOG01689,SRV089,CL-1,2025-08-02 18:10:00,80.33,58.73,31.31,8.28,11.5,217.21,8.26,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,96.33654144675567,False
Station2_LOG01690,SRV019,CL-2,2025-08-02 12:57:00,26.04,33.19,32.29,4.42,14.34,537.0,7.63,Station2,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.5990488955805,True
Station2_LOG01691,SRV036,CL-9,2025-08-02 10:36:00,10.03,89.88,42.9,11.64,14.85,836.47,1.67,Station2,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.80074927816356,False
Station2_LOG01692,SRV067,CL-5,2025-08-01 17:10:00,84.15,53.68,29.41,2.09,11.88,930.21,9.63,Station2,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.97535750766087,False
Station2_LOG01693,SRV043,CL-8,2025-08-02 19:47:00,70.56,60.13,5.76,24.36,14.92,542.35,8.6,Station2,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.43905980579,True
Station2_LOG01694,SRV006,CL-4,2025-08-02 07:34:00,54.64,89.42,38.16,21.12,14.51,492.04,6.16,Station2,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,98.76354877559213,False
Station2_LOG01695,SRV019,CL-2,2025-08-02 11:04:00,62.82,55.04,41.96,25.9,5.96,329.21,2.88,Station2,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.13276521424915,True
Station2_LOG01696,SRV019,CL-2,2025-08-01 17:29:00,38.35,61.8,45.66,8.75,7.85,312.45,5.63,Station2,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.23000503018109,True
Station2_LOG01697,SRV089,CL-1,2025-08-02 23:20:00,80.95,51.66,39.18,12.75,21.5,309.66,7.38,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.67221801665406,False
Station2_LOG01698,SRV035,CL-6,2025-08-01 21:19:00,26.98,83.51,61.46,3.72,13.1,729.22,0.63,Station2,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.91368089333425,False
Station2_LOG01699,SRV019,CL-2,2025-08-01 18:01:00,54.7,48.99,6.14,28.28,17.62,653.49,6.64,Station2,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.9941375183676,True
Station2_LOG01700,SRV031,CL-7,2025-08-01 00:57:00,22.41,55.04,23.99,10.03,17.96,824.07,4.15,Station2,host-031,10.0.74.72,Linux,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.49892540629301,True
Station2_LOG01701,SRV011,CL-7,2025-08-02 13:39:00,72.67,22.77,66.88,10.81,2.28,666.46,6.79,Station2,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.99145933902712,True
Station2_LOG01702,SRV019,CL-2,2025-08-02 23:32:00,14.04,55.46,21.68,3.4,20.3,479.74,2.93,Station2,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.39295999337021,True
Station2_LOG01703,SRV096,CL-4,2025-08-02 14:21:00,55.93,84.91,59.8,14.82,13.26,715.7,7.16,Station2,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.00949008106687,False
Station2_LOG01704,SRV028,CL-2,2025-08-01 11:24:00,85.83,44.66,72.79,20.84,5.75,140.83,4.01,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,97.23142778238056,False
Station2_LOG01705,SRV034,CL-6,2025-08-02 20:00:00,77.35,41.92,47.24,8.82,23.86,655.41,1.96,Station2,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.70184218933021,True
Station2_LOG01706,SRV017,CL-6,2025-08-02 09:12:00,60.21,34.06,76.66,9.71,7.24,658.66,0.15,Station2,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.97723167529332,True
Station2_LOG01707,SRV020,CL-9,2025-08-02 18:52:00,60.52,52.86,42.36,26.44,16.19,340.86,3.51,Station2,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,98.98074745186864,True
Station2_LOG01708,SRV010,CL-4,2025-08-02 07:09:00,62.48,82.93,50.07,7.64,20.52,790.83,7.17,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.1015037593985,False
Station2_LOG01709,SRV023,CL-1,2025-08-01 15:26:00,23.74,56.84,48.47,10.09,5.86,946.87,7.86,Station2,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,99.17673059398993,True
Station2_LOG01710,SRV084,CL-9,2025-08-01 10:30:00,70.12,79.18,17.62,29.58,22.01,992.67,0.55,Station2,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.94462455447938,True
Station2_LOG01711,SRV005,CL-3,2025-08-02 03:12:00,83.26,79.97,49.73,0.85,16.34,662.47,8.84,Station2,host-005,10.0.39.146,Windows,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.68317170904649,False
Station2_LOG01712,SRV056,CL-4,2025-08-01 22:21:00,82.06,88.65,18.58,29.16,2.29,537.29,4.55,Station2,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,99.16026871401152,False
Station2_LOG01713,SRV031,CL-7,2025-08-01 22:40:00,77.48,38.6,50.95,7.4,8.25,187.47,9.91,Station2,host-031,10.0.74.72,Linux,London,Bob,bob@xyzcorp.com,+1-202-691-4215,94.9792278852974,True
Station2_LOG01714,SRV094,CL-8,2025-08-02 06:38:00,44.81,74.66,11.79,19.23,15.36,403.68,9.68,Station2,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,97.65821559899362,True
Station2_LOG01715,SRV071,CL-2,2025-08-02 14:34:00,76.07,82.72,51.17,6.46,16.11,934.59,1.19,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.87283335826797,False
Station2_LOG01716,SRV028,CL-2,2025-08-01 07:58:00,56.06,49.67,75.28,28.43,0.77,595.65,6.45,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.92874937717986,True
Station2_LOG01717,SRV056,CL-4,2025-08-01 00:22:00,10.69,59.25,56.11,29.96,14.08,648.63,9.15,Station2,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,98.60895740217094,True
Station2_LOG01718,SRV077,CL-1,2025-08-01 21:50:00,16.6,55.85,35.96,15.46,15.28,415.14,9.26,Station2,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,97.81809613572102,True
Station2_LOG01719,SRV011,CL-7,2025-08-02 19:44:00,48.03,28.32,10.53,8.04,5.76,689.85,7.73,Station2,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.89188336821583,True
Station2_LOG01720,SRV013,CL-2,2025-08-01 13:47:00,28.69,55.04,46.85,8.14,22.14,479.91,3.68,Station2,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.23902479373022,True
Station2_LOG01721,SRV012,CL-3,2025-08-01 15:19:00,94.69,74.55,70.53,8.82,12.31,762.56,8.86,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.85146872002282,False
Station2_LOG01722,SRV034,CL-6,2025-08-01 21:58:00,61.93,76.11,41.96,16.44,11.28,354.02,5.18,Station2,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.55790645879733,True
Station2_LOG01723,SRV063,CL-10,2025-08-02 11:06:00,21.86,76.98,41.96,19.0,14.9,951.65,4.22,Station2,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.55851737160911,True
Station2_LOG01724,SRV027,CL-7,2025-08-01 20:23:00,91.62,54.74,68.85,6.53,10.77,919.97,6.03,Station2,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.3488120950324,False
Station2_LOG01725,SRV097,CL-3,2025-08-01 12:48:00,55.27,43.89,20.04,9.57,14.67,420.37,9.88,Station2,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,97.70366066240558,True
Station2_LOG01726,SRV013,CL-2,2025-08-02 01:12:00,94.37,89.7,43.79,20.1,15.53,456.41,4.11,Station2,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.10753061756276,False
Station2_LOG01727,SRV016,CL-2,2025-08-01 09:57:00,89.21,54.45,9.49,9.81,21.3,385.93,1.39,Station2,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.64112361871321,False
Station2_LOG01728,SRV089,CL-1,2025-08-02 10:04:00,93.05,45.12,56.65,29.4,10.36,187.55,7.37,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,96.21896162528216,False
Station2_LOG01729,SRV081,CL-4,2025-08-01 02:42:00,29.58,56.56,66.22,7.92,1.89,768.28,2.38,Station2,host-081,10.0.91.217,Windows,London,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.69117379908131,True
Station2_LOG01730,SRV041,CL-10,2025-08-01 13:23:00,67.86,73.2,79.77,27.11,12.42,123.75,0.3,Station2,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.75816203143893,True
Station2_LOG01731,SRV063,CL-10,2025-08-02 06:06:00,51.6,33.39,63.93,21.65,16.81,603.54,1.53,Station2,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.74713669492786,True
Station2_LOG01732,SRV020,CL-9,2025-08-02 02:45:00,74.77,22.27,56.88,21.53,13.09,333.76,0.1,Station2,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.97004732522615,True
Station2_LOG01733,SRV012,CL-3,2025-08-01 03:46:00,64.24,64.88,72.71,12.47,24.23,529.79,9.6,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.2202117206474,True
Station2_LOG01734,SRV082,CL-10,2025-08-01 23:47:00,11.55,24.54,27.39,18.34,21.92,161.58,0.18,Station2,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.8887240356083,True
Station2_LOG01735,SRV031,CL-7,2025-08-01 08:31:00,79.97,76.63,75.26,11.49,8.73,645.45,5.87,Station2,host-031,10.0.74.72,Linux,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.09875330098876,True
Station2_LOG01736,SRV010,CL-4,2025-08-01 22:36:00,53.1,46.32,46.58,7.6,22.56,220.65,1.44,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.35161421045522,True
Station2_LOG01737,SRV035,CL-6,2025-08-02 02:06:00,46.59,52.82,49.25,26.49,20.95,338.71,4.58,Station2,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.66585102974163,True
Station2_LOG01738,SRV073,CL-3,2025-08-01 23:02:00,91.2,61.02,9.38,11.03,0.99,733.31,8.14,Station2,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,98.90215119023536,False
Station2_LOG01739,SRV096,CL-4,2025-08-01 04:57:00,47.28,70.98,16.4,20.77,9.92,458.67,1.63,Station2,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.64588311970454,True
Station2_LOG01740,SRV084,CL-9,2025-08-01 10:03:00,83.14,47.45,71.21,13.08,14.8,310.7,8.68,Station2,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,97.28223432901247,False
Station2_LOG01741,SRV032,CL-4,2025-08-01 00:35:00,18.87,89.6,29.79,19.33,16.35,894.2,6.76,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.24968922038714,False
Station2_LOG01742,SRV029,CL-2,2025-08-02 21:45:00,57.04,85.48,11.21,5.28,23.28,786.01,6.34,Station2,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,99.19984855177636,False
Station2_LOG01743,SRV010,CL-4,2025-08-02 03:19:00,59.23,61.66,8.63,18.65,8.66,515.35,8.72,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.33610013929437,True
Station2_LOG01744,SRV086,CL-4,2025-08-02 00:15:00,55.52,55.04,62.77,5.22,11.68,877.61,1.01,Station2,host-086,10.0.41.192,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.8850470055314,True
Station2_LOG01745,SRV001,CL-8,2025-08-02 12:54:00,24.37,37.39,39.18,3.86,15.33,881.44,3.97,Station2,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,99.55162015337527,True
Station2_LOG01746,SRV014,CL-10,2025-08-02 19:09:00,13.93,38.5,44.83,15.0,19.18,190.26,0.85,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.55522997226728,True
Station2_LOG01747,SRV094,CL-8,2025-08-01 03:26:00,67.8,42.1,49.55,16.19,23.78,925.72,1.28,Station2,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.86192017259978,True
Station2_LOG01748,SRV023,CL-1,2025-08-02 11:09:00,23.77,64.68,44.9,0.89,12.37,797.63,5.69,Station2,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,99.29168948862221,True
Station2_LOG01749,SRV028,CL-2,2025-08-01 19:42:00,67.27,45.18,78.17,5.94,2.29,145.55,2.62,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.23176081527974,True
Station2_LOG01750,SRV012,CL-3,2025-08-01 20:47:00,43.74,39.96,19.49,28.22,19.11,638.42,0.57,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.91079672608333,True
Station2_LOG01751,SRV071,CL-2,2025-08-01 09:58:00,64.34,32.9,47.27,18.27,11.73,504.35,4.18,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.17802292883408,True
Station2_LOG01752,SRV045,CL-2,2025-08-02 14:59:00,10.16,42.35,43.71,7.43,15.01,296.01,6.61,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.8157425153658,True
Station2_LOG01753,SRV050,CL-1,2025-08-02 22:23:00,91.33,52.33,12.5,5.12,14.02,246.12,7.68,Station2,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,96.97399527186761,False
Station2_LOG01754,SRV081,CL-4,2025-08-02 15:10:00,28.0,49.98,61.37,1.64,13.1,775.93,8.09,Station2,host-081,10.0.91.217,Windows,London,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.96813856789367,True
Station2_LOG01755,SRV034,CL-6,2025-08-02 09:55:00,49.26,31.59,61.87,13.82,15.9,816.11,1.56,Station2,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.80921398608241,True
Station2_LOG01756,SRV043,CL-8,2025-08-02 10:20:00,28.37,74.15,39.87,18.89,13.1,676.08,8.16,Station2,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.80743598737286,True
Station2_LOG01757,SRV043,CL-8,2025-08-02 15:35:00,68.05,38.3,17.83,13.04,6.07,347.52,1.04,Station2,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.70162956162496,True
Station2_LOG01758,SRV026,CL-2,2025-08-02 07:44:00,80.76,47.02,6.96,15.76,5.28,250.14,6.49,Station2,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.4710672953279,False
Station2_LOG01759,SRV014,CL-10,2025-08-02 15:28:00,46.67,22.94,76.51,23.84,10.15,504.08,3.0,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.40837737635087,True
Station2_LOG01760,SRV028,CL-2,2025-08-01 09:50:00,46.63,79.98,27.4,21.93,20.56,560.25,2.9,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.48503950989968,True
Station2_LOG01761,SRV067,CL-5,2025-08-01 07:05:00,15.6,82.03,65.07,9.52,8.8,652.09,0.07,Station2,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.989266437684,False
Station2_LOG01762,SRV078,CL-1,2025-08-01 16:58:00,63.13,88.28,75.54,11.46,20.24,673.27,3.34,Station2,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,99.50636260179422,False
Station2_LOG01763,SRV071,CL-2,2025-08-02 10:45:00,72.69,79.07,55.72,8.26,17.98,270.07,5.88,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.86917919913027,True
Station2_LOG01764,SRV077,CL-1,2025-08-02 23:06:00,84.59,55.04,36.1,10.68,9.85,668.91,1.36,Station2,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.79709669237769,False
Station2_LOG01765,SRV010,CL-4,2025-08-02 09:11:00,42.57,48.07,6.84,19.21,20.8,868.88,6.39,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.26993956150673,True
Station2_LOG01766,SRV045,CL-2,2025-08-01 07:39:00,71.57,55.04,59.48,19.45,7.49,458.46,0.18,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.9607535321821,True
Station2_LOG01767,SRV001,CL-8,2025-08-01 22:15:00,66.71,69.52,52.59,15.67,10.01,253.87,0.05,Station2,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,99.98030875866414,True
Station2_LOG01768,SRV032,CL-4,2025-08-02 11:06:00,14.72,34.31,41.96,1.06,14.4,927.48,3.49,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.62512218438833,True
Station2_LOG01769,SRV074,CL-3,2025-08-02 03:49:00,62.58,76.07,41.96,25.11,11.53,947.13,5.55,Station2,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.41743292606122,True
Station2_LOG01770,SRV019,CL-2,2025-08-02 02:32:00,13.25,27.66,17.89,28.59,13.1,464.28,4.71,Station2,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.9957141943325,True
Station2_LOG01771,SRV017,CL-6,2025-08-01 06:58:00,91.67,76.04,64.16,29.01,10.9,659.5,9.02,Station2,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.65075091246337,False
Station2_LOG01772,SRV012,CL-3,2025-08-02 09:25:00,79.88,50.93,32.07,20.91,15.66,339.36,9.41,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,97.30194684175817,True
Station2_LOG01773,SRV006,CL-4,2025-08-01 22:51:00,60.04,78.67,52.83,10.26,17.48,454.55,0.96,Station2,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,99.78924721740468,True
Station2_LOG01774,SRV023,CL-1,2025-08-02 02:52:00,11.22,55.04,28.77,23.57,15.95,458.08,8.06,Station2,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,98.27090573647402,True
Station2_LOG01775,SRV040,CL-6,2025-08-01 03:53:00,43.54,63.54,34.87,13.59,18.89,479.18,1.75,Station2,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.63612168090991,True
Station2_LOG01776,SRV063,CL-10,2025-08-02 22:04:00,41.54,87.44,41.96,11.09,10.59,988.75,4.28,Station2,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.56899590143298,False
Station2_LOG01777,SRV026,CL-2,2025-08-01 01:23:00,72.46,78.09,19.71,22.59,1.0,479.89,8.05,Station2,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.35020699266302,True
Station2_LOG01778,SRV067,CL-5,2025-08-02 04:59:00,35.37,79.5,76.9,12.23,11.46,937.94,0.33,Station2,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.9648288872073,True
Station2_LOG01779,SRV006,CL-4,2025-08-01 14:00:00,73.45,20.89,35.26,22.69,19.88,461.91,8.81,Station2,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,98.12839904826649,True
Station2_LOG01780,SRV097,CL-3,2025-08-01 04:44:00,59.82,88.8,28.62,14.52,3.96,824.54,1.59,Station2,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.8075363441589,False
Station2_LOG01781,SRV041,CL-10,2025-08-01 10:40:00,23.36,63.28,61.65,15.58,23.87,524.93,7.22,Station2,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.64323968805788,True
Station2_LOG01782,SRV005,CL-3,2025-08-01 10:53:00,91.99,31.12,46.81,10.36,1.42,567.78,4.37,Station2,host-005,10.0.39.146,Windows,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.23621427947216,False
Station2_LOG01783,SRV026,CL-2,2025-08-02 05:12:00,20.52,47.68,62.81,12.61,13.66,517.34,0.39,Station2,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.92467116064358,True
Station2_LOG01784,SRV054,CL-9,2025-08-02 17:39:00,23.69,35.95,57.56,12.57,4.99,518.58,2.48,Station2,host-054,10.0.204.57,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.52404713468698,True
Station2_LOG01785,SRV094,CL-8,2025-08-01 13:44:00,20.99,74.08,52.96,25.5,16.45,911.5,8.96,Station2,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.0265736696869,True
Station2_LOG01786,SRV089,CL-1,2025-08-01 02:22:00,81.45,81.44,61.75,15.17,14.59,405.56,1.41,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.65353711575791,False
Station2_LOG01787,SRV027,CL-7,2025-08-02 10:38:00,51.22,30.82,64.8,28.02,1.31,493.88,5.84,Station2,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.83134555350998,True
Station2_LOG01788,SRV023,CL-1,2025-08-02 15:30:00,19.87,44.8,41.96,28.55,20.45,874.82,2.3,Station2,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,99.73777818314484,True
Station2_LOG01789,SRV070,CL-1,2025-08-01 02:16:00,73.13,55.04,69.21,13.24,12.42,475.72,2.32,Station2,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.51468496360137,True
